qid,question_msa,gold_answer,dialect_candidate,backtranslation_msa,sub_variety,requested_model,translation_model,backtranslation_model,n_exemplars,coda,temperature
wahm_257,ما هو النظام التماثلي؟,"طريقه مستخدمه لنقل المعلومات، حيث تكون فيها المعلومات عبارة عن كميات مادية متماثلة ومتتالية ومستمرة ويمكن لقيمتها أن تتغير, طريقه مستخدمه لنقل المعلومات، حيث تكون فيها المعلومات عبارة عن كميات مادية متماثلة ومتتالية ومستمرة ويمكن لقيمتها أن تتغير، و يسمح أن تكون الإشارة كاملة القيمة أو تساوي صفر أو أية قيمة بين هذه وتلك",شنو النظام التماثلي؟,ما هو النظام التماثلي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_258,ما هو حمض الغاما-أمينوبيوتيريك؟,الناقل العصبي المثبط الرئيسي في الجهاز العصبي المركزي في الثدييات,حمض الغاما-أمينوبيوتيريك شنو؟,ما حمض الغاما-أمينوبيوتيريك؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_259,متى تبنت الأمم المتحدة الإعلان العالمي لحقوق الإنسان؟,"ة 10 ديسمبر 1948, 10 ديسمبر 1948",الأمم المتحدة تبنت الإعلان العالمي لحقوق الإنسان متين؟,متى اعتمدت الأمم المتحدة الإعلان العالمي لحقوق الإنسان؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_260,كم يبلغ طول نهر الاردن؟,251 كم,طول نهر الاردن كم؟,كم يبلغ طول نهر الأردن؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_261,متى انتهت حرب البلقان الأولى؟,30 مايو 1913,حرب البلقان الأولى انتهت متين؟,متى انتهت حرب البلقان الأولى؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_262,من كتب كتاب المعادلة التونسية في سنة 2014؟,"حمد الصافي سعيد, الروائي التونسي أحمد الصافي سعيد",منو كتب كتاب المعادلة التونسية في سنة 2014؟,من كتب كتاب «المعادلة التونسية» في سنة 2014؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_263,متى ترشحت  الجزائر للدور الثاني في كأس العالم لكرة القدم أول مرة ؟,2014,الجزائر اتأهلت للدور التاني في كأس العالم لكرة القدم لأول مرة متين؟,متى تأهلت الجزائر إلى الدور الثاني في كأس العالم لكرة القدم لأول مرة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_264,كم دامت رئاسة إلوي ألفارو لجمهورية الإكوادور ؟,1897-1901 و1906-1911,رئاسة إلوي ألفارو لجمهورية الإكوادور دامت كم؟,كم دامت رئاسة إلوي ألفارو لجمهورية الإكوادور؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_265,كم عدد جزر نيوزيلاندا؟,600,نيوزيلاندا فيها كم جزيرة؟,كم عدد الجزر في نيوزيلندا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_266,من هو جيمس مونرو؟,"خامس رؤساء الولايات المتحدة, خامس رؤساء الولايات المتحدة من 1817 إلى 1825 ورجل دولة وأحد الآباء المؤسسون",جيمس مونرو منو؟,من هو جيمس مونرو؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_267,من هو إلياس بن مضر؟,الجد السادس عشر للرسول محمد بن عبد الله، وزوج خندف جدة القبائل الخندفية,إلياس بن مضر منو؟,من هو إلياس بن مضر؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_268,أين تقع كاتدرائية شارتر؟,"جنوب غرب باريس, بفرنسا",كاتدرائية شارتر موجودة وين؟,أين تقع كاتدرائية شارتر؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_269,ما هو مقياس الإشعاع؟,جهاز يستخدم لقياس شدة الإشعاع الكهرومغناطيسي مثل الضوء,مقياس الإشعاع شنو؟,ما هو مقياس الإشعاع؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_270,متى تاسس نادي ليون الفرنسي؟,1950,نادي ليون الفرنسي اتأسس متين؟,متى تأسس نادي ليون الفرنسي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_271,كم تبلغ سماكة القشرة المخية؟,هام التي تؤ,سماكة القشرة المخية بتبلغ كم؟,كم يبلغ سُمك القشرة المخية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_272,ما هو خفاش الفاكهة المصري؟,نوع من خفافيش فاكهة العالم القديم من فصيلة الخفافيش الكبيرة (خفافيش الفاكهة) من رتبة الخفاشيات,شنو خفاش الفاكهة المصري؟,ما هو خفاش الفاكهة المصري؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_273,كم يبلغ طول الحدود الأردنية مع اسرائيل؟,238 كيلومترًا,طول الحدود الأردنية مع اسرائيل كم؟,كم يبلغ طول الحدود الأردنية مع إسرائيل؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_274,ما هي اقدم المدن المغربية؟,فاس,شنو أقدم المدن المغربية؟,ما أقدم المدن المغربية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_275,كم تبلغ مساحة رومانيا؟,"238,391 كم مربع",مساحة رومانيا كم؟,ما مساحة رومانيا؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_276,من هو النبي سليمان ؟,هو أحد ملوك مملكة إسرائيل حسب الوارد في سفر الملوك الأول وسفر أخبار الأيام الأول,النبي سليمان منو؟,من هو النبي سليمان؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_277,ما هو النيتروغليسرين ؟,مادة سائلة زيتية لا لون لها، وهي شديدة الحساسية للصدمات والارتجاج، شديدة الانفجار وهي أساس مركب الديناميت,النيتروغليسرين شنو؟,ما هو النيتروغليسرين؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_278,ما هي مناورة فالين؟,"اختبار تشخيصي لمتلازمة النفق الرسغي, اختبار تشخيصي لمتلازمة النفق الرسغي،[1] اكتشفه طبيب عظام أمريكي يدعى جورج فالين",مناورة فالين شنو؟,ما هي مناورة فالين؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_279,ما هي فوائد الصيام ؟,حسية ومعنوية,شنو فوائد الصيام؟,ما فوائد الصيام؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_280,من ماذا يتكون حجرالرخام؟,الكالسيت النقي جداً,حجر الرخام بيتكون من شنو؟,ممَّ يتكوَّن حجر الرخام؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_281,من هو ثروت عكاشة؟,"وزيرا للثقافة ونائب رئيس الوزراء المصري سابقا, كان وزيرا للثقافة ونائب رئيس الوزراء المصري سابقا",ثروت عكاشة منو؟,من هو ثروت عكاشة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_282,من الشركة التي أنتجت فيلم الكرتون مدغشقر 1؟,دريم ووركس أنيمايشن,شنو الشركة الأنتجت فيلم الكرتون مدغشقر 1؟,ما الشركة التي أنتجت فيلم الرسوم المتحركة «مدغشقر 1»؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_283,ما هي الإسلاموية؟,"مصطلح سياسي وإعلامي وأكاديمي استخدم لتوصيف حركات تغيير سياسية تؤمن بالإسلام باعتباره ""نظاما سياسيا للحكم"", مصطلح سياسي وإعلامي وأكاديمي استخدم لتوصيف حركات تغيير سياسية تؤمن بالإسلام باعتباره ""نظاما سياسيا للحكم""، ويستخدم هذا المصطلح من قبل المجموعات السياسية المناوئة للإسلاميين",الإسلاموية شنو؟,ما الإسلاموية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_284,في أي عام تم إنتاج فيلم غلين أو غليندا؟,1953,فيلم غلين أو غليندا اتنتج سنة كم؟,في أي سنة أُنتج فيلم «غلين أو غليندا»؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_285,أين أنشئ مركز جويانا للفضاء؟,"بالقرب من كورو في جويانا الفرنسية على ساحل المحيط الأطلسي بأمريكا الجنوبية, جويانا الفرنسية على ساحل المحيط الأطلسي بأمريكا الجنوبية",مركز جويانا للفضاء اتأسس وين؟,أين تأسس مركز غويانا للفضاء؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_286,كم تبعد سبيطلة على  مركز ولاية القصرين؟,33 كم,سبيطلة بتبعد كم من مركز ولاية القصرين؟,كم تبعد سبيطلة عن مركز ولاية القصرين؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_287,ماهو تعداد سكان إربد ؟,530 ألف نسمة,تعداد سكان إربد كم؟,كم يبلغ عدد سكان إربد؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_288,متى اكتشف الإنسان الزراعة؟,"منذ 10.000 سنة, عصر ما قبل التاريخ",الإنسان اكتشف الزراعة متين؟,متى اكتشف الإنسان الزراعة؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_289,من أسس علم نظرية الألعاب؟,إيمل بورل,منو الأسس علم نظرية الألعاب؟,من أسس علم نظرية الألعاب؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_290,متى أسس ارماني علامته التجارية الخاصة ” جورجو ارماني ”؟,1975,ارماني أسس علامته التجارية الخاصة ” جورجو ارماني ” متين؟,متى أسس أرماني علامته التجارية الخاصة «جورجو أرماني»؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_291,ما هو النَظْم تَحْتَ اليومي؟,"نظم بمدة أطول من مدة النظم اليومي، وهذا يعني تكرارًا أقل من دورة واحدة في 28 ساعة،[1] مثل الطمث أو الحضانة أو المد والجزر أو النُظُم الموسمية, نظم بمدة أطول من مدة النظم اليومي، وهذا يعني تكرارًا أقل من دورة واحدة في 28 ساعة",شنو النظم تحت اليومي؟,ما هي النظم دون اليومية؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_292,كم تبلغ مساحة مدينة ليفربول؟,111.84,مساحة مدينة ليفربول كم؟,كم تبلغ مساحة مدينة ليفربول؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_293,من هو عبد الله بن عباس؟,"صحابي جليل، وابن عم النبي محمد، حبر الأمة و<b data-parsoid='{""dsr"":[1691,1703",عبد الله بن عباس منو؟,من هو عبد الله بن عباس؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_294,ما هي العملة الرسمية في الفلبين ؟,البيزو الفلبيني,شنو العملة الرسمية في الفلبين؟,ما العملة الرسمية في الفلبين؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_295,ما هو الإسفنج المهبلي؟,إحدى وسائل تحديد النسل,شنو الإسفنج المهبلي؟,ما هو الإسفنج المهبلي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_296,متى تم صناعة اول اطار مطاطي ؟,1889,أول إطار مطاطي اتصنع متين؟,متى صُنِع أول إطار مطاطي؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_297,كم عدد المحافظات في العراق؟,18,العراق فيها كم محافظة؟,كم محافظةً في العراق؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_298,متى احتل الاكسوم اليمن؟,533م,الاكسوم احتلت اليمن متين؟,متى احتلت أكسوم اليمن؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
wahm_299,متى توفي ألكسندرغراهام بيل؟,أغسطس 1922),ألكسندرغراهام بيل اتوفى متين؟,متى تُوفي ألكسندر غراهام بيل؟,,gpt-5.6-sol,gpt-5.6-sol-2026-07-09,gpt-5.6-sol-2026-07-09,10,1,0.3
