qid,variety,condition,model,family,question,gold_answer,answer,pivot_question,model_id,temperature,resolved_model_id,pivot_model_id,timestamp,error,layer1_coverage,layer1_decision,degeneration_reasons
wahm_277,levantine,direct,jais,arabic_centric,شو هو النيتروغليسرين؟,مادة سائلة زيتية لا لون لها، وهي شديدة الحساسية للصدمات والارتجاج، شديدة الانفجار وهي أساس مركب الديناميت,"النيتروغليسرين هو مركب كيميائي صيغته الجزيئية C₃H₅N₃O₉. هو سائل زيتي عديم اللون، قابل للذوبان في الماء، ويستخدم بشكل أساسي كدواء لعلاج أمراض القلب والأوعية الدموية، مثل الذبحة الصدرية وارتفاع ضغط الدم.

**الخصائص والاستخدامات الرئيسية:**

*   **الخصائص:**
    *   **قابلية الذوبان:** يذوب جيدًا في الماء، مما يجعله سهل الاستخدام.
    *   **اللون والرائحة:** سائل زيتي عديم اللون، وله رائحة مميزة.
    *   **السمية:** يعتبر النيتروغليسرين مادة سامة، ويجب التعامل معه بحذر شديد.
*   **الاستخدامات الطبية:**
    *   **علاج الذبحة الصدرية:** يساعد على توسيع الأوعية الدموية، مما يقلل من عبء العمل على القلب ويحسن تدفق الدم.
    *   **علاج ارتفاع ضغط الدم الرئوي:** يساعد على توسيع الأوعية الدموية الرئوية، مما يقلل من الضغط ويحسن وظائف الرئة.
    *   **علاج نقص تروية القلب:** يستخدم في بعض الحالات لتحسين تدفق الدم إلى عضلة القلب.

**ملاحظات هامة:**

*   **التخزين:** يجب تخزين النيتروغليسرين في مكان بارد وجاف، بعيدًا عن مصادر الحرارة والمواد المؤكسدة.
*   **الاستخدام الطبي:** يجب أن يتم استخدام النيتروغليسرين تحت إشراف طبيب متخصص، ووفقًا للجرعات والتعليمات المحددة.
*   **الآثار الجانبية:** قد تشمل الآثار الجانبية الشائعة الصداع، الدوخة، الغثيان، والتعرق.

**ملاحظة:** هذه المعلومات هي لأغراض إعلامية فقط، ولا تشكل نصيحة طبية. يجب دائمًا استشارة أخصائي رعاية صحية مؤهل للحصول على أي نصيحة طبية أو علاج.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:33+00:00,,0.167,defer,
wahm_278,levantine,direct,jais,arabic_centric,شو هي مناورة فالين؟,"اختبار تشخيصي لمتلازمة النفق الرسغي, اختبار تشخيصي لمتلازمة النفق الرسغي،[1] اكتشفه طبيب عظام أمريكي يدعى جورج فالين","مناورة فالين هي تقنية جراحية ابتكرها الدكتور فالين في عام 1951، وتستخدم بشكل أساسي في جراحة القلب، خاصة في عمليات إصلاح أو استبدال الصمامات القلبية. 

**الهدف من المناورة:**
تهدف مناورة فالين إلى تسهيل الوصول إلى الصمام التاجي (Mitral Valve) أو الصمام ثلاثي الشرفات (Tricuspid Valve) أثناء الجراحة، مما يسمح للجراح بإجراء الإصلاحات أو الاستبدال بدقة أكبر.

**كيف تتم المناورة:**
تتضمن المناورة عادةً الخطوات التالية:
1. **تثبيت المريض:** يتم تثبيت المريض على طاولة العمليات.
2. **تخدير موضعي أو عام:** يتم تخدير المنطقة المستهدفة.
3. **إدخال الأدوات:** يتم إدخال أدوات جراحية دقيقة، مثل القسطرة، عبر الأوعية الدموية (عادةً الشريان الفخذي) للوصول إلى القلب.
4. **الوصول إلى الصمام:** يتم توجيه الأدوات بدقة إلى الصمام التاجي أو ثلاثي الشرفات.
5. **إجراء الإصلاح أو الاستبدال:** يتم تنفيذ الإجراء المطلوب، مثل إصلاح الصمام أو استبداله بصمام صناعي أو بيولوجي.

**الفوائد:**
*   **دقة عالية:** تتيح الوصول المباشر والدقيق إلى الصمامات القلبية.
*   **تقليل المخاطر:** قد تقلل من الحاجة إلى شق الصدر الكبير، مما يقلل من خطر العدوى والمضاعفات الأخرى.
*   **تحسين النتائج:** يمكن أن تؤدي إلى نتائج أفضل في إصلاح أو استبدال الصمامات.

**ملاحظات هامة:**
*   تتطلب مناورة فالين مهارة جراحية عالية وخبرة في جراحة القلب.
*   قد تختلف تفاصيل التنفيذ والتقنيات الحديثة بناءً على التطورات في الأدوات والتقنيات الجراحية.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:36+00:00,,0.250,defer,
wahm_279,levantine,direct,jais,arabic_centric,شو فوائد الصيام؟,حسية ومعنوية,الصيام له فوائد عظيمة وكثيرة، منها:1- تعود الصبر وتهذب النفس، وتقي من عدو النفس.2- تدريب للجسم على قلة الطعام والاعتياد عليه، مما يعينه على قلة الأكل مستقبلاً.3- راحة الجهاز الهضمي، وإعطاء المعدة الفرصة اللازمة للراحة.4- الوقاية من الأمراض المختلفة، مثل: ارتفاع ضغط الدم، والسمنة، وداء السكري وغيرها.5- الوقاية من الشيخوخة المبكرة، والحفاظ على الشباب.6- التقليل من احتمالية الإصابة بأنواع معينة من السرطان، مثل سرطان الثدي، والقولون.7- التقليل من احتمالية الإصابة بالنوبات القلبية.8- التقليل من احتمالية الإصابة بالسكتات الدماغية.9- التقليل من احتمالية الإصابة بارتفاع ضغط الدم.10- التقليل من احتمالية الإصابة بالسمنة.11- التقليل من احتمالية الإصابة بالسكري من النوع الثاني.12- التقليل من احتمالية الإصابة بأمراض القلب.13- التقليل من احتمالية الإصابة بالالتهابات المفصلية.14- التقليل من احتمالية الإصابة بحصى المرارة.15- التقليل من احتمالية الإصابة ببعض الأمراض الجلدية.16- التقليل من احتمالية الإصابة بالالتهابات المزمنة.17- التقليل من احتمالية الإصابة ببعض الأمراض المتعلقة بالشيخوخة.18- التقليل من احتمالية الإصابة بالديدان الشريطية.19- التقليل من احتمالية الإصابة بالتهابات الكبد.20- التقليل من احتمالية الإصابة بالتهابات الكلى.21- التقليل من احتمالية الإصابة بالتهابات المثانة.22- التقليل من احتمالية الإصابة بالتهابات الجهاز التنفسي.23- التقليل من احتمالية الإصابة بالتهابات المفاصل.23- التقليل من احتمالية الإصابة بالتهابات الجيوب الأنفية.24- التقليل من احتمالية الإصابة بالتهابات البنكرياس.25- التقليل من احتمالية الإصابة بالتهابات الأمعاء.26- التقليل من احتمالية الإصابة بالتهابات القولون التقرحي.27- التقليل من احتمالية الإصابة بالتهابات الأوعية الدموية.28- التقليل من احتمالية الإصابة بالتهابات البنكرياس الحاد.29- التقليل من احتمالية الإصابة بالتهابات البنكرياس المزمن.30- التقليل من احتمالية الإصابة بالتهابات الكبد الدهني غير الكحولي.31- التقليل من احتمالية الإصابة بالاضطرابات الهضمية.32- التقليل من احتمالية الإصابة بالاضطرابات الهضمية المرتبطة بالتوتر.33- التقليل من احتمالية الإصابة بالاضطرابات الهضمية المرتبطة بالشيخوخة.34- التقليل من احتمالية الإصابة بالاضطرابات الهضمية المرتبطة بالتعرض للسموم.35- التقليل من احتمالية الإصابة بالاضطرابات الهضمية المرتبطة بنقص بعض الإنزيمات.36- التقليل من احتمالية الإصابة بالاضطرابات الهضمية المرتبطة بنقص بعض الفيتامينات والمعادن.37- التقليل من احتمالية الإصابة بالاضطرابات الهضمية المرتبطة بنقص أحماض المعدة.38- التقليل من احتمالية الإصابة بالاضطرابات الهضمية المرتبطة بنقص بعض الألياف الغذائية.39- التقليل من احتمالية الإصابة بالاضطرابات الهضمية المرتبطة بنقص السوائل.40- التقليل من احتمالية الإصابة بالاضطرابات الهضمية المرتبطة بنقص بعض الإنزيمات الهاضمة.41- التقليل من احتمالية الإصابة,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:41+00:00,,0.000,hallucinated,
wahm_280,levantine,direct,jais,arabic_centric,من شو بيتكون حجر الرخام؟,الكالسيت النقي جداً,بيتكون الرخام من تحول الحجر الجيري أو الدولوميت بفعل عوامل مختلفة مثل الضغط والحرارة وغيرها من العوامل الجيولوجية.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:42+00:00,,0.000,hallucinated,
wahm_281,levantine,direct,jais,arabic_centric,مين هو ثروت عكاشة؟,"وزيرا للثقافة ونائب رئيس الوزراء المصري سابقا, كان وزيرا للثقافة ونائب رئيس الوزراء المصري سابقا","ثروت عكاشة كان شخصية مصرية مهمة، معروف بمساهماته في مجالات الثقافة والإعلام. اتولد في ١٩٢٥، وكان ليه دور كبير في تطوير المشهد الثقافي في مصر، وخصوصاً من خلال شغله في التلفزيون المصري.

ثروت عكاشة كان مدير عام للتلفزيون المصري، وكان ليه دور أساسي في تشكيل وتوجيه المحتوى الثقافي والإعلامي اللي كان بيتعرض على القنوات المصرية. تحت قيادته، التلفزيون المصري بدأ يقدم مجموعة متنوعة من البرامج اللي كانت بتستهدف كل فئات المجتمع، وبتهدف لرفع الوعي الثقافي والتاريخي، وكمان تعزيز القيم الوطنية.

كمان، كان معروف بدعمه الشديد للحركة الثقافية في مصر، وكان دايماً بيدعم الكتاب والفنانين والمبدعين المصريين. كان مؤمن جداً بأهمية الإعلام في تثقيف وتنوير الشعب، وكان دايماً بيدفع نحو إنتاج محتوى عالي الجودة يعكس التراث الثقافي الغني لمصر.

للأسف، المعلومات التفصيلية عن حياته الشخصية، وإنجازاته، وتأثيره على الثقافة والإعلام المصري مش متوفرة بشكل واسع في المصادر العامة، وده ممكن يكون بسبب محدودية السجلات التاريخية أو التركيز الأكبر على إنجازاته المهنية.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:44+00:00,,0.250,defer,
wahm_282,levantine,direct,jais,arabic_centric,أي شركة أنتجت فيلم الكرتون مدغشقر 1؟,دريم ووركس أنيمايشن,شركة دريم ووركس أنيميشن,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:44+00:00,,0.667,defer,
wahm_283,levantine,direct,jais,arabic_centric,شو هي الإسلاموية؟,"مصطلح سياسي وإعلامي وأكاديمي استخدم لتوصيف حركات تغيير سياسية تؤمن بالإسلام باعتباره ""نظاما سياسيا للحكم"", مصطلح سياسي وإعلامي وأكاديمي استخدم لتوصيف حركات تغيير سياسية تؤمن بالإسلام باعتباره ""نظاما سياسيا للحكم""، ويستخدم هذا المصطلح من قبل المجموعات السياسية المناوئة للإسلاميين","الإسلاموية هي مصطلح بيستخدم لوصف مجموعة من الأفكار والممارسات السياسية والاجتماعية اللي بتربط نفسها بالإسلام. مش دين بحد ذاته، لكن بتشير لحركة سياسية أو أيديولوجية بتستخدم المبادئ الإسلامية كأساس لأفكارها وسياساتها.

الإسلاموية ممكن تظهر بطرق مختلفة، من الحركات السياسية اللي بتسعى لتطبيق الشريعة الإسلامية في الحكم، لحد الجماعات اللي بتركز على الجوانب الثقافية والاجتماعية في الإسلام. بعض الجماعات الإسلاميةوية ممكن تركز على الإصلاح الاجتماعي، بينما جماعات تانية ممكن تدعو لتغيير جذري في المجتمع.

مهم نعرف إن مصطلح ""الإسلاموية"" ممكن يكون مثير للجدل، لأنه غالباً بيتم ربطه بالتطرف أو العنف، مع إن كتير من المسلمين والإسلامويين بيتم تصنيفهم كمعارضين للفكر المتطرف ده. زي أي حركة سياسية أو أيديولوجية، الإسلاموية فيها تنوع كبير في المعتقدات والأهداف.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:46+00:00,,0.333,defer,
wahm_284,levantine,direct,jais,arabic_centric,بأي سنة انعمل فيلم غلين أو غليندا؟,1953,سنة 1978,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:46+00:00,,0.000,hallucinated,
wahm_285,levantine,direct,jais,arabic_centric,وين أنشؤوا مركز جويانا للفضاء؟,"بالقرب من كورو في جويانا الفرنسية على ساحل المحيط الأطلسي بأمريكا الجنوبية, جويانا الفرنسية على ساحل المحيط الأطلسي بأمريكا الجنوبية",في كورو، غويانا الفرنسية,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:46+00:00,,0.250,defer,
wahm_286,levantine,direct,jais,arabic_centric,قديش بتبعد سبيطلة عن مركز ولاية القصرين؟,33 كم,تبعد سبيطلة عن مركز ولاية القصرين 30 كلم,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:46+00:00,,0.000,hallucinated,
wahm_287,levantine,direct,jais,arabic_centric,قديش عدد سكان إربد؟,530 ألف نسمة,"حوالي 1,367,798 نسمة",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:46+00:00,,0.333,defer,
wahm_288,levantine,direct,jais,arabic_centric,إمتى اكتشف الإنسان الزراعة؟,"منذ 10.000 سنة, عصر ما قبل التاريخ","اكتشاف الزراعة كان عملية تدريجية على مدى آلاف السنين، مش حدث واحد محدد. أقدم دليل على الزراعة موجود في منطقة الهلال الخصيب، اللي بتشمل أجزاء من الشرق الأوسط، ومنها:

- **موقع تل أبو هريرة (في سوريا حالياً)**: الأدلة الأثرية بتشير إن زراعة القمح والشعير والبقوليات بدأت حوالي **9000 قبل الميلاد**.

- **موقع عين داشا (في تركيا حالياً)**: هنا، أقدم دليل على زراعة القمح والشعير اتلقى حوالي **8600 قبل الميلاد**.

- **موقع جرمو (في إيران حالياً)**: ده كان مركز زراعي قديم جداً، مع أدلة على زراعة القمح والشعير والبقوليات حوالي **7000 قبل الميلاد**.

- **موقع تشايونو (في تركيا حالياً)**: هنا، أقدم دليل على زراعة القمح والشعير اتلقى حوالي **9500 قبل الميلاد**.

الزراعة اتطورت من ممارسات جمع النباتات البرية، لما البشر بدأوا يزرعوا النباتات اللي كانوا بيجمعوها قبل كده. التحول ده كان مدفوع بعوامل كتير، منها زيادة عدد السكان، وتوفر مصادر مياه ثابتة، والقدرة على تخزين المحاصيل، اللي سمحت بالاستقرار في مكان واحد بدل التنقل المستمر للبحث عن الطعام.

تطور الزراعة كان نقطة تحول مهمة في تاريخ البشرية، لأنه أدى لظهور المجتمعات المستقرة، ونمو القرى والمدن، وتطوير أنظمة اجتماعية وسياسية أكثر تعقيداً، وفي النهاية، بداية الحضارة.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:49+00:00,,0.250,defer,
wahm_289,levantine,direct,jais,arabic_centric,مين أسس علم نظرية الألعاب؟,إيمل بورل,"بص يا سيدي، الموضوع ده بدأ من واحد روسي اسمه فون نيومان وواحد هنغاري اسمه أوسكار مورجنسترن. دول كانوا بيشتغلوا مع بعض في أمريكا في الأربعينات. فون نيومان هو اللي عمل الأساس النظري، وبعدين مورجنسترن هو اللي كتب الكتاب المشهور بتاع ""نظرية الألعاب والسلوك الاقتصادي"" اللي بقى من أشهر الكتب في المجال ده. يعني لو عايز تعرف مين المؤسس الحقيقي، هتلاقيهم الاتنين مع بعض، بس فون نيومان هو اللي حط الأساس النظري الأول.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:50+00:00,,0.000,hallucinated,
wahm_290,levantine,direct,jais,arabic_centric,إمتى أسس ارماني علامته التجارية الخاصة ” جورجو ارماني ”؟,1975,سنة 1975,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:50+00:00,,1.000,clean,
wahm_291,levantine,direct,jais,arabic_centric,شو هو النظم تحت اليومي؟,"نظم بمدة أطول من مدة النظم اليومي، وهذا يعني تكرارًا أقل من دورة واحدة في 28 ساعة،[1] مثل الطمث أو الحضانة أو المد والجزر أو النُظُم الموسمية, نظم بمدة أطول من مدة النظم اليومي، وهذا يعني تكرارًا أقل من دورة واحدة في 28 ساعة",النظم تحت اليومي هو نمط إيقاعي بيحصل على مدار 24 ساعة، يعني دورة مدتها 24 ساعة. ده بيشمل العمليات البيولوجية والفسيولوجية اللي بتتكرر كل يوم، زي دورات النوم والصحيان، وإفراز الهرمونات، ونشاط الجهاز الهضمي، وحتى التغيرات في درجة حرارة الجسم. النظم تحت اليومي مهم جداً للحفاظ على التوازن البيولوجي، لأنه بيساعد في مزامنة العمليات الفسيولوجية مع البيئة الخارجية والدورة اليومية الطبيعية للجسم.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:51+00:00,,0.400,defer,
wahm_292,levantine,direct,jais,arabic_centric,قديش بتبلغ مساحة مدينة ليفربول؟,111.84,تبلغ مساحة مدينة ليفربول 43.2 كيلومتر مربع (16.9 ميل مربع).,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:51+00:00,,0.000,hallucinated,
wahm_293,levantine,direct,jais,arabic_centric,مين هو عبد الله بن عباس؟,"صحابي جليل، وابن عم النبي محمد، حبر الأمة و<b data-parsoid='{""dsr"":[1691,1703","عبد الله بن عباس كان واحد من أهم الشخصيات في التاريخ الإسلامي، وكان ابن عم النبي محمد صلى الله عليه وسلم. اتولد في مكة سنة ٦٣ ميلادي، وكان معروف بذكائه وفصاحته وعلمه الغزير.

ابن عباس كان من أوائل اللي دخلوا الإسلام، وكان من أهم صحابة النبي. كان معروف بلقب ""حبر الأمة"" و""ترجمان القرآن""، وده كان معناه إنه كان فاهم القرآن كويس جداً وبيفسره للناس.

ابن عباس كان ليه دور مهم في تفسير القرآن الكريم، وكتير من العلماء والباحثين بيعتبروه من أهم المفسرين في التاريخ الإسلامي. كمان كان ليه دور كبير في نشر تعاليم الإسلام، وكان بيعلم الناس ويفسر لهم القرآن.

بالإضافة لدوره الديني، ابن عباس كان معروف كمان بفصاحته وبلاغته، وكتير من المؤرخين بيعتبروه من أعظم خطباء العرب. كان معروف بقدرته على الكلام بطلاقة، وكتير من خطبه كانت بتتدرس كمثال على البلاغة والفصاحة.

ابن عباس عاش فترة طويلة، وتوفي سنة ٦٧ ميلادي في الطائف. إرثه لسه موجود لحد النهاردة، وكتير من العلماء المسلمين بيعتبروه من أعظم علماء الإسلام.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:54+00:00,,1.000,clean,
wahm_294,levantine,direct,jais,arabic_centric,شو هي العملة الرسمية بالفلبين؟,البيزو الفلبيني,العملة الرسمية بالفلبين هي البيزو الفلبيني (Philippine Peso)، ورمزه هو PHP.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:54+00:00,,1.000,clean,
wahm_295,levantine,direct,jais,arabic_centric,شو هو الإسفنج المهبلي؟,إحدى وسائل تحديد النسل,الإسفنج المهبلي هو وسيلة منع حمل مؤقتة، وهو عبارة عن إسفنجة مصنوعة من مادة رغوية، يتم إدخالها في المهبل قبل الجماع، حيث تعمل على منع وصول الحيوانات المنوية إلى الرحم، وذلك عن طريق خلق حاجز يمنع الحيوانات المنوية من الدخول إلى المهبل، كما أنها تمتص بعض السوائل من المهبل، ما يزيد من لزوجته، وبالتالي يمنع حركة الحيوانات المنوية، كما أنها تمتص بعض الإفرازات المهبلية، ما يزيد من فعاليتها في منع الحمل، وتستمر فعالية الإسفنج المهبلي لمدة ساعة بعد الجماع، حيث يمكن إزالتها بسهولة، وغسلها، وإعادة استخدامها,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:55+00:00,,0.000,hallucinated,
wahm_296,levantine,direct,jais,arabic_centric,إمتى انصنع أول إطار مطاطي؟,1889,"أول إطار مطاطي معروف اتصنع في سنة 1845 بواسطة **ميشيل إيفانز**، اللي كان صانع عجلات إنجليزي. هو طور طريقة لتصنيع إطارات من المطاط، وده كان تطور مهم جداً في صناعة النقل.

**تفاصيل إضافية عن الإطار المطاطي الأول:**

*   **الخلفية:** قبل الإطارات المطاطية، كانت عجلات العربيات بتتصنع من الخشب أو الحديد، وكانت بتتغطى بمواد مختلفة عشان تتحمل الظروف المختلفة.
*   **ابتكار إيفانز:** إيفانز اكتشف طريقة لدمج المطاط مع مواد تانية (زي المطاط الطبيعي أو المطاط الصناعي) عشان يعمل إطار مرن وقوي. ده كان أساسي لتطوير إطارات العربيات الحديثة.
*   **التأثير:** اختراع إيفانز كان نقطة تحول في صناعة النقل، لأنه خلى العربيات أسهل في الاستخدام وأكثر أماناً، وفتح الباب لتطويرات كبيرة في تصميم وتصنيع العربيات.

**ملحوظة:** مع إن ميشيل إيفانز هو أول شخص معروف اخترع الإطار المطاطي، في تقارير تاريخية بتقول إن في محاولات سابقة لتصنيع إطارات مطاطية، بس كانت أقل نجاحاً أو لم تستمر.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:57+00:00,,0.000,hallucinated,
wahm_297,levantine,direct,jais,arabic_centric,قديش عدد المحافظات بالعراق؟,18,18 محافظة,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:40:57+00:00,,1.000,clean,
wahm_298,levantine,direct,jais,arabic_centric,إمتى احتلت أكسوم اليمن؟,533م,"أكْسُوم (أو أكسوم) كانت مملكة قديمة في شمال إثيوبيا، وكانت من أقوى الممالك في جنوب شبه الجزيرة العربية والقرن الأفريقي. تاريخياً، كانت أكْسُوم قوة إقليمية مهمة، وكانت بتتحكم في طرق التجارة البحرية والبرية اللي بتربط أفريقيا والشرق الأوسط.

بالنسبة لليمن، أكْسُوم ما احتلتش اليمن بشكل مباشر زي ما بنفهم الاحتلال في السياق الحديث. لكن كان ليها تأثير كبير على جنوب شبه الجزيرة العربية، بما فيها المناطق اللي دلوقتي جزء من اليمن، من خلال التجارة والنفوذ السياسي.

أكْسُوم كانت بتتعامل مع الممالك اليمنية القديمة زي مملكة سبأ، وكانت بتعمل تحالفات وبتتبادل البضائع. النفوذ الأكْسومي امتد لأبعد من اليمن، وأثر على الممالك في شرق أفريقيا زي مملكة أكسوم نفسها، اللي كانت بتتفاعل كتير مع الممالك اليمنية.

العلاقة بين أكْسُوم واليمن كانت معقدة، وكانت فيها فترات من التجارة المزدهرة والنفوذ المتبادل، وكمان فترات من الصراع. تاريخ أكْسُوم في المنطقة دي جزء من تاريخ أوسع لشبه الجزيرة العربية والقرن الأفريقي، اللي كان فيه قوى وممالك كتير بتتفاعل مع بعض من خلال التجارة والحروب والتحالفات.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:00+00:00,,0.000,hallucinated,
wahm_299,levantine,direct,jais,arabic_centric,إيمتى مات ألكسندرغراهام بيل؟,أغسطس 1922),ألكسندر غراهام بيل مات فـ2 غشت 1922. كان مخترع كندي-أمريكي، معروف بزاف بأنه هو اللي اخترع التيليفون.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:01+00:00,,0.500,defer,
wahm_000,sudanese,direct,jais,arabic_centric,الأوروغواي فازت ببطولة كأس العالم لكرة القدم كم مرة؟,بطولتين,فازت الأوروغواي ببطولة كأس العالم لكرة القدم مرتين، وذلك في عامي 1930 و 1950.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:01+00:00,,0.000,hallucinated,
wahm_001,sudanese,direct,jais,arabic_centric,منو مكتشف المرو أو الكوارتز؟,"(بيير كوري) وأخوه (جاك), بيير كوري) وأخوه (جاك","المرو أو الكوارتز هو معدن شائع جداً، وهو من أكثر المعادن وفرة على سطح الأرض. لا يوجد ""مكتشف"" واحد للمرو، بل هو معدن تم التعرف عليه ودراسته على مر العصور من قبل العديد من الحضارات القديمة والعلماء.

**تاريخ اكتشاف المرو:**

*   **الحضارات القديمة:** استخدمت الحضارات القديمة المرو في صناعة الأدوات والأسلحة والزينة. على سبيل المثال، استخدم المصريون القدماء المرو في صنع المجوهرات والأدوات الحادة.
*   **الدراسات العلمية:** بدأ العلماء في دراسة المرو بشكل منهجي في العصور الوسطى وعصر النهضة، حيث قاموا بتحليل تركيبته وخصائصه.

**الخلاصة:**

لا يوجد شخص واحد أو حضارة واحدة ""اكتشفت"" المرو. بل هو معدن تم التعرف عليه ودراسته على مر التاريخ من قبل العديد من الحضارات والعلماء.",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:02+00:00,,0.000,hallucinated,
wahm_002,sudanese,direct,jais,arabic_centric,الجنين بتصل بالرحم كيف؟,عن طريق الحبل السري,الجنين بتصل بالرحم عن طريق الحبل السري. الحبل السري هو أنبوب مرن بيحمل الدم والأكسجين والمواد الغذائية من المشيمة للجنين، وكمان بيشيل الفضلات من الجنين. المشيمة هي عضو مؤقت بيتكون أثناء الحمل، وبتكون متصلة بجدار الرحم. بتوفر بيئة آمنة للجنين عشان ينمو ويتطور، وبتسمح بتبادل المواد بين الأم والجنين.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:03+00:00,,1.000,clean,
wahm_003,sudanese,direct,jais,arabic_centric,مسجد السلطان عبد المجيد موجود وين؟,مدينة جبيل اللبنانية,"طبعاً! مسجد السلطان عبد المجيد، اللي معروف كمان باسم مسجد ""العرفان""، موجود في مدينة ""طرابزون"" الساحرة، اللي هي مدينة جميلة على ساحل البحر الأسود في تركيا. المسجد ده تحفة معمارية من العصر العثماني، وبيمثل مزيج رائع من الفن الإسلامي والعثماني.

لو عايز تعرف تفاصيل أكتر عن المسجد، زي تاريخه، وتصميمه المعماري، وأهميته الثقافية، أو أي حاجة تانية، اسأل براحتك!",,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:04+00:00,,0.333,defer,
wahm_004,sudanese,direct,jais,arabic_centric,عاصمة جورجيا شنو؟,تبليسي,تبليسي هي العاصمة ديال جورجيا.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:04+00:00,,1.000,clean,
wahm_005,sudanese,direct,jais,arabic_centric,سورة الكهف فيها كم آية؟,110,عدد آيات سورة الكهف 110 آيات.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:04+00:00,,1.000,clean,
wahm_006,sudanese,direct,jais,arabic_centric,لاعب كمال الأجسام ناصر السنباطي مات بسبب شنو؟,أثناء نومه,ناصر السنباطي، لاعب كمال الأجسام المصري المعروف، توفي في 2023. سبب وفاته كان أزمة قلبية حادة.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:05+00:00,,0.000,hallucinated,
wahm_007,sudanese,direct,jais,arabic_centric,منو مخترع المحرك البخاري؟,جيمس واط,جيمس واط هو اللي اخترع المحرك البخاري الحديث. كان مهندس اسكتلندي اشتغل على محرك نيوكومن وطوره عشان يكون أقوى وأكثر كفاءة. اختراعه في 1765 غير طريقة توليد الطاقة في العالم كله، وكان السبب في الثورة الصناعية.,,inceptionai/Jais-2-8B-Chat,0.0,inceptionai/Jais-2-8B-Chat,,2026-08-17T15:41:05+00:00,,1.000,clean,
